"","x","y"
"90",8.83580906782299,46.3313585247894
"91",6.14941011648625,23.8764263848957
"92",1.95363951846957,10.5716206719652
"93",4.3965504062362,18.5927401018261
"94",3.13603434246033,15.2807182269605
"95",5.99525632103905,29.7251729566848
"96",8.79126861458644,53.4866896310695
"97",9.68095973366871,49.4019431500703
"98",7.40750214084983,37.4921015549666
"99",4.11756788613275,26.1089605912993
"100",8.7763976608403,43.8204884230957
"101",8.39039786485955,30.0024180290044
"102",2.11470492416993,30.7784941872389
"103",9.04111850773916,25.4453871045123
"104",3.39129320112988,37.8679635295038
"105",9.04211228247732,26.6354192175753
"106",3.99784799898043,43.6441462794969
"107",6.35936341015622,40.1565407696357
"108",7.99747482873499,26.820871191669
"109",4.4044724246487,47.2149865130063
"110",8.0327397887595,28.4504318623168
"111",9.03479311382398,30.4918954150272
"112",3.21633814135566,34.7144548494463
"113",1.16274253698066,18.5742013423784
"114",3.38076958432794,37.0781720284753
"115",1.25251093879342,22.5944761429586
"116",5.87154602864757,38.5059444091444
"117",1.77085262956098,32.5862953874091
"118",3.43636801699176,36.477847842204
"119",7.16614059405401,29.6802797492907
"120",3.76918128458783,40.6183396603495
"121",1.52081588283181,29.7501823021987
"122",5.37764868699014,40.1085457421405
"123",0.68309404887259,26.2862359976659
"124",5.80866236472502,38.1224012929717
"125",5.32623267266899,34.4266149441243
"126",1.55523805879056,28.9870978917057
"127",1.77223938051611,31.0807937050037
"128",9.47912345407531,25.0666565595359
"129",7.34257602831349,34.729523193674
"130",7.56841214140877,30.5249014873304
"131",6.38570772251114,38.8844988035734
"132",3.23916002176702,40.8915644989577
"133",1.55249906238168,27.9477604552516
"134",0.440235829446465,17.5178400611413
"135",5.10267346864566,38.4661073395487
"136",6.25680007506162,35.7063530301276
"137",3.03429356310517,35.4377378272037
"138",5.58708904311061,34.4944798461773
"139",6.21969730826095,34.1132327713108
"140",9.35484102228656,23.6351578152253
"141",9.5124848280102,18.8757761100033
"142",6.13313906593248,38.2737395060327
"143",9.33058082824573,20.5529819318648
"144",0.997262021992356,26.3021062499358
"145",5.05373145453632,36.3972843278117
"146",3.98479898460209,40.5567099176651
"147",1.77266492042691,27.3847920787678
"148",2.24338039988652,28.1594831619982
"149",3.46701554488391,39.030241800073
"150",4.06068978598341,34.0714501050912
"151",5.8256035996601,38.2653650967265
"152",8.81287538446486,22.8008357443139
"153",4.57472310867161,36.2760540792201
"154",8.2418937352486,29.1903483725913
"155",4.76454220712185,44.6066641291948
"156",7.98348781885579,27.5794881661202
"157",5.24510009679943,41.9042338193489
"158",6.69475207105279,39.1258419668019
"159",2.70818324293941,38.7040566790807
"160",7.5231881160289,35.7197554084939
"161",3.69377163937315,43.4333492466432
"162",4.69006519997492,39.3015355289168
"163",0.603980585001409,20.6504111727237
"164",0.439111460000277,11.3941300990997
"165",5.81689225742593,34.8166923745206
"166",6.09789829701185,37.6550522792796
"167",9.8110214411281,24.9727955611165
"168",3.13948816852644,40.4528938967131
"169",9.74593013525009,20.2982802418119
"170",6.17080718744546,38.8148034752691
"171",8.9247042639181,18.9851510572942
"172",6.44711652537808,33.5411911081416
"173",3.63741036271676,34.8878700019278
"174",7.36664722440764,30.5144067640857
"175",6.63565477821976,35.2423763902072
"176",5.79653554828838,41.0503333448623
"177",3.20066855754703,33.9889590847692
"178",8.30276330001652,32.074561347784
"179",2.5976930023171,33.9575573469132
"180",7.17121301917359,35.3457404191982
"181",3.66614756872877,34.6844817330107
"182",2.94551029568538,36.814725525631
"183",7.63484824448824,31.7443404008702
"184",8.38360701454803,26.6002183805509
"185",7.95656429370865,36.3470091051659
"186",7.21477789804339,39.0676688331363
"187",1.03266907157376,22.7904630963642
"188",6.26142936525866,39.1718546467746
"189",3.75780661823228,36.3338404900174
"190",5.93019124120474,41.2870574404604
"191",1.27990951761603,19.2903026053407
"192",8.97071640240029,25.0368343313266
"193",1.64046864490956,25.3235371448093
"194",5.27091960655525,39.5271490814428
"195",3.24612225405872,36.6728042037815
"196",3.67903720820323,47.7854038608258
"197",0.73162182001397,22.7780921943459
"198",6.69055711710826,37.5966074845121
"199",4.08498638076708,44.6838712372538
"200",9.18692897539586,22.4081258738848
